2013-10-15 12:04:36	0.59	94
2013-10-15 12:19:36	0.58	97
2013-10-15 12:34:36	0.58	105
2013-10-15 12:49:36	0.58	94
2013-10-15 13:04:36	0.58	99
2013-10-15 13:19:36	0.57	101
2013-10-15 13:34:36	0.57	88
2013-10-15 13:49:36	0.57	98
2013-10-15 14:04:36	0.57	96
2013-10-15 14:19:37	0.56	99
2013-10-15 14:34:37	0.56	92
2013-10-15 14:49:37	0.56	89
2013-10-15 15:19:37	0.55	89
2013-10-15 15:34:37	0.55	93
2013-10-15 15:49:37	0.55	89
2013-10-15 16:19:37	0.55	97
2013-10-15 16:34:37	0.55	92
2013-10-15 16:49:37	0.55	90
2013-10-15 17:04:37	0.54	99
2013-10-15 17:19:37	0.54	90
2013-10-15 17:34:37	0.54	89
2013-10-15 17:49:37	0.54	91
2013-10-15 18:04:37	0.54	93
2013-10-15 18:19:37	0.54	91
2013-10-15 18:34:37	0.53	99
2013-10-15 18:49:37	0.53	96
2013-10-15 19:04:37	0.53	103
2013-10-15 19:19:37	0.53	22
2013-10-15 19:34:37	0.53	20
2013-10-15 19:49:37	0.53	21
2013-10-15 20:04:37	0.53	21
2013-10-15 20:19:37	0.52	20
2013-10-15 20:34:37	0.52	20
2013-10-15 20:49:40	0.52	7
2013-10-15 21:04:37	0.52	7
2013-10-15 21:19:37	0.52	7
2013-10-15 21:34:37	0.51	7
2013-10-15 21:49:40	0.51	7
2013-10-15 22:04:37	0.51	8
2013-10-15 22:19:37	0.51	7
2013-10-15 22:34:37	0.51	6
2013-10-15 22:49:37	0.51	7
2013-10-15 23:04:37	0.51	7
2013-10-15 23:19:37	0.51	8
2013-10-15 23:34:37	0.5	7
2013-10-15 23:49:40	0.5	7
2013-10-16 00:04:37	0.5	7
2013-10-16 00:19:37	0.5	6
2013-10-16 00:34:37	0.5	7
2013-10-16 00:49:40	0.5	6
2013-10-16 01:04:37	0.5	7
2013-10-16 01:19:37	0.5	7
2013-10-16 01:49:37	0.49	7
2013-10-16 02:04:37	0.49	7
2013-10-16 02:19:37	0.49	7
2013-10-16 02:34:37	0.49	7
2013-10-16 02:49:40	0.49	7
2013-10-16 03:04:37	0.48	8
2013-10-16 03:19:37	0.48	7
2013-10-16 03:34:37	0.48	7
2013-10-16 03:49:40	0.48	7
2013-10-16 04:04:37	0.48	8
2013-10-16 04:19:37	0.48	7
2013-10-16 04:34:37	0.48	7
2013-10-16 04:49:40	0.48	8
2013-10-16 05:04:37	0.48	7
2013-10-16 05:19:37	0.47	7
2013-10-16 05:34:37	0.47	7
2013-10-16 05:49:40	0.47	7
2013-10-16 06:04:37	0.47	7
2013-10-16 06:19:37	0.47	7
2013-10-16 06:34:37	0.47	7
2013-10-16 06:49:37	0.47	7
2013-10-16 07:04:37	0.46	6
2013-10-16 07:19:37	0.46	6
2013-10-16 07:34:37	0.46	7
2013-10-16 07:49:37	0.46	7
2013-10-16 08:04:37	0.46	7
2013-10-16 08:19:37	0.46	21
2013-10-16 08:34:37	0.46	22
2013-10-16 08:49:37	0.46	21
2013-10-16 09:04:37	0.46	84
2013-10-16 09:19:37	0.46	101
2013-10-16 09:34:37	0.45	89
2013-10-16 09:49:37	0.45	93
2013-10-16 10:04:37	0.45	89
2013-10-16 10:19:37	0.45	95
2013-10-16 10:34:37	0.45	93
2013-10-16 10:49:37	0.45	93
2013-10-16 11:04:37	0.45	88
2013-10-16 11:19:38	0.44	95
2013-10-16 11:34:38	0.44	99
2013-10-16 11:49:38	0.44	88
2013-10-16 12:04:38	0.44	89
2013-10-16 12:19:38	0.44	90
